Unix Date,BTC Px,BTC Volume,ETH Px,ETH Volume,LTC Px,LTC Volume,XRP Px,XRP Volume
1445094000,272.27,1498118.3,0.5209,0,3.1,25053.41,0.00605,4.67
1445097600,272.01,983541.77,0.55,0.7358,3.08,13145.51,0.00605,0
1445101200,270.86,1323623.72,0.54,3.48,3.04,51516.95,0.00605,0
1445104800,267.14,1626041.33,0.523,189.45,3.01,54708.26,0.00605,0
1445108400,265.84,3411197.71,0.523,0,3.03,99825.53,0.00605,0
1445112000,266.81,640193.56,0.55,14.04,3.04,14311,0.00605,0
1445115600,268.88,452952.98,0.5586,21.61,3.06,16677.75,0.00605,0
1445119200,269.98,1102069.97,0.5586,0.5413,3.07,24152.25,0.00605,0
1445122800,269.78,896806.44,0.5586,0,3.07,14005.14,0.00605,0
1445126400,272.19,395410.6,0.5586,0,3.06,30674.2,0.00605,0
1445130000,272.21,213475.69,0.5586,0,3.1,11522.65,0.00605,0
1445133600,271.16,654859.23,0.513,1.34,3.1,6330.28,0.00605,0
1445137200,269.92,414360.82,0.5586,1.34,3.1,4282.06,0.00605,0
1445140800,269.91,225024.55,0.5586,0,3.06,10426.86,0.00605,0
1445144400,269.18,309315.54,0.5586,0,3.09,7619.58,0.00505,0
1445148000,270.6,244391.39,0.5586,0,3.06,4180.24,0.005049,0
1445151600,269.07,447515.47,0.5586,0,3.04,14354.5,0.005055,0
1445155200,269.69,466007.65,0.5586,0,3.07,4001.24,0.005055,0
1445158800,268.92,336651.69,0.5586,0,3.06,11175.34,0.005055,0
1445162400,266.51,815225.14,0.513,17.4,2.99,37398.57,0.005055,0
1445166000,266.39,476684.08,0.513,0,3,12482.36,0.005051,0
1445169600,264.09,510958.31,0.513,0,3.02,8225.2,0.005049,0
1445173200,264.95,753716.53,0.5378,0,3.03,9786.25,0.005055,0
1445176800,263.56,1403861.88,0.52,171.6,3,28995.89,0.005055,0
1445180400,260.79,1227088.83,0.52,0,3.01,22636.21,0.005137,0.3502
1445184000,262.27,1848020.18,0.52,0,3.01,20097.27,0.005137,0
1445187600,261.18,598676.69,0.5123,7.89,2.97,28276.99,0.005137,0
1445191200,262.54,658330.02,0.515,39.1,3.01,5817.48,0.005137,0
1445194800,263.9,504148.15,0.511,94.76,2.98,9542.52,0.005137,0
1445198400,263.05,390449.64,0.511,0,3,3450.62,0.005137,0
1445202000,261.69,311426.45,0.505,200.12,3,6100.18,0.005027,0.03224
1445205600,261.69,402571.38,0.505,0,3.02,15939.63,0.005027,0
1445209200,261.47,313063.83,0.513,1.44,3,4012.66,0.005027,0
1445212800,262.57,866588.26,0.505,34.76,2.99,17863.25,0.005027,0
1445216400,263.39,962879.71,0.513,1.88,3.03,9509.64,0.005527,0
1445220000,264.34,344379.12,0.513,0,3.01,5837.33,0.005526,0
1445223600,263.41,425473.48,0.513,0,2.96,14160.64,0.005526,0
1445227200,264.24,545700.43,0.513,0,2.95,68103.24,0.00513,0.513
1445230800,263.36,478947.42,0.513,0,2.99,9156.79,0.00513,0
1445234400,261.51,738540.35,0.513,68.06,2.97,29201.82,0.00513,0
1445238000,262.23,516495.08,0.513,1.93,2.99,11343.6,0.00513,0
1445241600,262.75,648999.08,0.5157,1.94,2.99,26765.98,0.00513,0
1445245200,263.29,786170.17,0.5,164.13,3,17547.38,0.00506,0
1445248800,261.68,811997.69,0.5,112.9,3.02,7495,0.005201,0.8653
1445252400,261.74,490199.36,0.49,380.94,3.01,17093.37,0.005201,0
1445256000,263.06,576272.41,0.49,0,3.02,16508.63,0.005201,0
1445259600,263.23,714767.04,0.49,0,3.02,16954.62,0.005201,0
1445263200,264.26,956413.54,0.49,0,3.03,16909.85,0.005201,0
1445266800,264.01,725133.71,0.4821,3.95,3.04,24522.13,0.005201,0
1445270400,263.54,536143.08,0.4821,0,3.04,10932.93,0.005201,0
1445274000,263.09,697487.64,0.4821,0,3.04,8838.02,0.005201,0
1445277600,263.24,615143.18,0.4821,0,3.06,5973.56,0.005201,0
1445281200,263.49,947057.72,0.4906,9.81,3.06,27797.49,0.005201,0
1445284800,262.58,485595.95,0.5,0.5,3.05,7273.47,0.005201,0
1445288400,262.69,426341.59,0.5,0,3.06,4865.82,0.005201,0
1445292000,262.25,430415.34,0.5,0,3.02,10766.75,0.005201,0
1445295600,263.72,625529.72,0.5,0,3.04,5197.04,0.005081,0
1445299200,264.57,533855.08,0.5,0,3.05,6154.44,0.005081,0
1445302800,264.96,1266069.49,0.5,0,3.08,9996.82,0.005081,0
1445306400,264.96,1317460.1,0.5157,0.6929,3.06,9300.02,0.005006,0
1445310000,264.87,513747.02,0.5157,0,3.06,6691.32,0.005005,0
1445313600,263.01,1237232.47,0.5157,0,3.06,3746.84,0.005005,0
1445317200,264.59,273412.01,0.5157,0,3.05,9800.02,0.005005,0
1445320800,265.09,365843.99,0.5157,0,3.08,2386.07,0.005005,0
1445324400,265.17,845468.04,0.5157,0,3.08,5315.84,0.005005,0
1445328000,266.63,1157490.24,0.5157,0,3.07,16935.19,0.005005,0
1445331600,265.95,720752.3,0.5157,0,3.04,11209.01,0.005005,0
1445335200,265.83,606206.29,0.4711,0.1293,3.04,25195.36,0.005005,0
1445338800,266.21,764739.86,0.4711,0,3.06,3848.49,0.005005,0
1445342400,266.04,573824.45,0.4711,0,3.04,37913.04,0.004983,0.01677
1445346000,267.55,831692.59,0.4711,0,3.05,36536.43,0.004983,0
1445349600,267.43,797462.35,0.4711,0,3.07,5957.92,0.004983,0
1445353200,268.36,923253.36,0.4805,3.94,3.04,26482.91,0.004983,0
1445356800,268.29,613536.3,0.4805,0,3.05,20187.37,0.004506,0.0132
1445360400,268.04,506811.32,0.4805,0,3.07,3679.15,0.004941,0
1445364000,271.08,1395204.44,0.5157,0,3.06,20481.58,0.004941,0
1445367600,270.67,1567544.8,0.48,0.0266,3.08,24667.21,0.004496,0.386
1445371200,270.48,977472.86,0.48,0,3.08,23948.99,0.004496,0
1445374800,269.06,840132.26,0.48,120,3.06,10938.51,0.004496,0
1445378400,268.52,582397.08,0.45,436.43,3.07,4092.61,0.004496,0
1445382000,270.02,988746.63,0.44,121.2,3.09,3491.58,0.0048,0
1445385600,270.32,289263.87,0.4511,0.0659,3.08,3998.67,0.0047,0
1445389200,270.99,373597.86,0.43,110.79,3.09,3421.35,0.0048,2.96
1445392800,271.09,1031125.84,0.4719,105.67,3.11,15488.26,0.0048,0
1445396400,270.28,1822815.59,0.4719,0,3.1,6096.26,0.0048,0
1445400000,270.31,618214.24,0.4719,0,3.09,10321.1,0.0048,0
1445403600,270.76,254799.46,0.4719,0,3.1,14496.64,0.0048,0
1445407200,267.57,822635.84,0.4719,0,3.05,13726.63,0.0048,0
1445410800,267.65,826633.84,0.4719,0,3.08,15986.56,0.0048,0
1445414400,267.63,654613.29,0.4719,0,3.08,7272.98,0.0048,0
1445418000,267.42,353259.72,0.4297,17.23,3.07,4178.43,0.00463,1.3
1445421600,264.31,1558988.27,0.4297,4.25,3.04,30448.46,0.00463,0
1445425200,265.14,492212.41,0.4297,0,3.06,9567.45,0.0046,0
1445428800,265.66,934327.99,0.4297,0,3.07,12323.28,0.0046,0
1445432400,264.32,577081.02,0.4297,1.54,3.06,9113.53,0.0046,0
1445436000,266.71,1044378.47,0.4297,9.29,3.07,7853.98,0.0046,0
1445439600,267.42,902453.37,0.4216,3.04,3.06,22567.4,0.0046,0
1445443200,267.96,694151.03,0.4297,113.53,3.06,9399.08,0.0046,0
1445446800,267.25,532838.95,0.4297,0,3.08,6998.49,0.0046,0
1445450400,267.59,458442.54,0.4297,0,3.09,8164.11,0.0046,0
1445454000,267.86,335534.17,0.4297,2.54,3.08,7830.94,0.0046,0
1445457600,268.55,339857.96,0.4413,22.82,3.08,2849.48,0.0046,0
1445461200,268.01,317557.1,0.42,141.51,3.08,4874.39,0.0046,0
1445464800,267.56,361317.56,0.42,111.02,3.05,5861.54,0.004787,0.00692
1445468400,267.1,410876.7,0.46,63.84,3.08,6637.44,0.004787,0
1445472000,267.68,234350.14,0.4297,12.32,3.08,4698.84,0.004787,0
1445475600,267.75,317708.97,0.4297,3.04,3.07,8287.42,0.0046,0
1445479200,268.45,329045.23,0.4297,0,3.09,5160.08,0.0046,0
1445482800,267.76,1228318.31,0.4297,0,3.08,4419.59,0.0046,0
1445486400,268.18,330523.5,0.4297,0,3.08,3192.52,0.0046,0
1445490000,268.41,348948.22,0.4022,3.63,3.09,5439.57,0.0046,0
1445493600,269.19,584342.61,0.4022,0,3.1,8098.44,0.0046,0
1445497200,268.96,646130.34,0.4195,18.9,3.1,19612.54,0.0046,0
1445500800,270.87,761413.82,0.4195,0,3.09,19519.74,0.0046,0
1445504400,270.88,1016910.89,0.4195,0,3.12,15793.98,0.0046,0
1445508000,273.67,3103661.95,0.4195,0,3.12,163290.3,0.0046,0
1445511600,277.5,2617751.06,0.4195,0,3.12,62201.21,0.004492,0.9944
1445515200,276.37,2926162.58,0.4195,0,3.08,68186.86,0.004534,2.05
1445518800,273.74,2004049.89,0.4413,40.6,3.08,25602.15,0.004588,0.5183
1445522400,274.77,1578149.91,0.4413,0,3.07,15445.95,0.004492,0
1445526000,273.41,909653.33,0.411,3.37,3.08,19999.02,0.004492,0
1445529600,272.65,774591.65,0.437,0.437,3.12,8828.18,0.004588,0.249
1445533200,272.74,783476.99,0.45,0.45,3.1,8443.51,0.004588,0
1445536800,273.4,637064.01,0.45,0,3.1,4208.17,0.004588,0
1445540400,273.08,463417.98,0.485,0.9889,3.07,8674.01,0.004588,0
1445544000,274.01,1587644.7,0.5008,225.62,3.13,11160.69,0.004588,0
1445547600,274.54,805310.01,0.609,1450.35,3.13,12556.79,0.004588,0
1445551200,274.07,354900.28,0.609,0,3.1,6112.76,0.004588,0
1445554800,274.97,1138356.2,0.609,0,3.11,5793.27,0.004588,0
1445558400,274.62,275098.38,0.609,0,3.09,9360.58,0.004588,0
1445562000,275.54,430735.46,0.609,0,3.08,9640.77,0.004588,0
1445565600,275.07,331654.18,0.5958,0,3.09,6046.55,0.004588,0
1445569200,274.3,445090.84,0.5958,0,3.08,28400.7,0.004588,0
1445572800,274.7,445229.2,0.5271,83.54,3.11,4294.2,0.004588,0
1445576400,275.82,520142.17,0.5271,0,3.12,3751.92,0.004588,0
1445580000,277.68,2085888.06,0.5271,0,3.12,13271.23,0.004588,0
1445583600,277.05,1031631.63,0.54,135,3.08,27643.03,0.004588,0
1445587200,279.04,1138216.39,0.5145,0,3.08,19357.87,0.004588,0
1445590800,277.17,893440.27,0.51,390,3.11,12067.15,0.004588,0
1445594400,276.75,479952.77,0.51,0,3.09,5854.42,0.004588,0
1445598000,278.17,901346.18,0.5,0.5,3.09,14364.42,0.004588,0
1445601600,275.73,1155277.36,0.5,0,3.07,23057.41,0.004588,0
1445605200,275.59,1676206.21,0.5,0,3.06,47493.83,0.004588,0
1445608800,276.42,939100.21,0.55,122.57,3.11,16733.76,0.004588,0
1445612400,276.74,876465.57,0.55,0,3.09,7884.04,0.004588,0
1445616000,276.93,1210651.48,0.6,1289.11,3.08,7836.49,0.0045,0
1445619600,276.05,459793.8,0.5649,17.08,3.08,6330.1,0.0045,0
1445623200,275.97,569216.38,0.5649,0,3.11,2872.98,0.0045,0
1445626800,277.64,1316331.91,0.5649,0,3.11,3485.33,0.0045,0
1445630400,276.89,587555.53,0.5649,0,3.08,6155.1,0.0046,0
1445634000,277.21,622735.02,0.5649,0,3.11,4836.61,0.0046,0
1445637600,276.39,438247.32,0.5019,128.3,3.12,2035.25,0.0046,0
1445641200,276.38,391816.06,0.5019,0,3.09,3829.27,0.0046,0
1445644800,278.85,447442.66,0.5019,0,3.09,11351.82,0.0046,0
1445648400,280.32,1212299.87,0.5019,0,3.12,11445.93,0.0046,0
1445652000,279.4,2023528.62,0.5019,0,3.11,6586.2,0.0046,0
1445655600,279.89,602699.79,0.5019,0,3.08,24335.62,0.0046,0
1445659200,279.82,638246.84,0.5019,0,3.1,9019.25,0.0046,0
1445662800,279.86,773625.63,0.5019,0,3.12,10566.3,0.0046,0
1445666400,278.63,280655.38,0.5019,0,3.07,4495.05,0.0046,0
1445670000,278.97,319261.7,0.5019,0,3.1,2523.38,0.0046,0
1445673600,279.02,457108.7,0.5019,0,3.11,3483.07,0.0046,0
1445677200,277.4,478913.98,0.5019,0,3.11,2483.48,0.0046,0
1445680800,278.64,398890.2,0.5019,0,3.06,14399.67,0.0046,0
1445684400,278.16,340636.78,0.5019,0,3.08,9658.25,0.0046,0
1445688000,279.3,351763.52,0.51,111.36,3.13,6350.08,0.0046,0
1445691600,279.52,548031.92,0.51,0,3.12,3030.95,0.0046,0
1445695200,280.82,652061.61,0.5561,44.95,3.05,27767.34,0.0055,0
1445698800,279.86,615386.81,0.5561,0,3.06,10154.6,0.0055,0
1445702400,280.83,1050493.21,0.5561,0,3.11,3884.88,0.0055,0
1445706000,279.65,863818.06,0.5561,0,3.04,20188.28,0.0055,0
1445709600,279.5,783102.68,0.5561,0,3.1,4744.16,0.0046,0
1445713200,279.79,502256.32,0.5561,0,3.11,5061.03,0.0046,0
1445716800,279.7,410291.83,0.5561,0,3.08,21276.44,0.0046,0
1445720400,279.72,392013.57,0.5561,0,3.12,3838.03,0.0046,0
1445724000,279.42,840869.78,0.5561,0,3.07,4456.97,0.0046,0
1445727600,282.72,1892227.02,0.5561,0,3.11,46492.34,0.0046,0
1445731200,284.11,1331911.69,0.5561,0,3.12,12016.62,0.0046,0
1445734800,285.39,1399856.19,0.5561,0,3.12,15856,0.0046,0
1445738400,284.89,1235497.33,0.5561,0,3.12,46876.9,0.0046,0
1445742000,288.42,3173838.71,0.5561,0,3.11,48693.3,0.0046,0
1445745600,286.98,2995354.13,0.5561,0,3.1,52963.73,0.0046,0
1445749200,291.01,1057002.46,0.5561,0,3.08,20602.18,0.0046,0
1445752800,291.1,1286762.6,0.6027,95.63,3.08,13685.86,0.0046,0
1445756400,289.29,962618.43,0.65,0,3.1,14555.01,0.0046,0
1445760000,289.92,649853.66,0.65,0,3.08,10618.7,0.0046,0.5217
1445763600,288.84,484403.22,0.65,0,3.07,15038.07,0.0046,0
1445767200,290.24,708595.56,0.65,0,3.13,8389.07,0.0046,0
1445770800,288.51,1177498.67,0.62,3.09,3.09,25796.43,0.0046,0
1445774400,288.98,1154979.06,0.62,0,3.13,33595.64,0.0046,0
1445778000,289.22,435312.4,0.62,0,3.12,7115.75,0.0046,0
1445781600,292.68,1885897.11,0.65,267.05,3.09,39898.11,0.0045,0
1445785200,293.44,2041109.01,0.65,0,3.09,30864.38,0.0051,0
1445788800,292.2,898115.55,0.6435,46.86,3.08,13131.9,0.0045,0
1445792400,292.08,925338.56,0.6435,0,3.08,20214.34,0.0045,0
1445796000,293.43,1118500.23,0.6361,127.22,3.1,8873.86,0.0045,0
1445799600,292.27,1146347.65,0.67,9.67,3.04,42355.21,0.0045,0
1445803200,288.46,2203642.49,0.67,0,3.06,56285.72,0.0045,0
1445806800,283.54,2586090.21,0.67,0,3.07,32258.71,0.004492,0
1445810400,287.24,1302462.38,0.67,0,3.09,13874.43,0.004492,0
1445814000,286.74,785182.95,0.62,352.93,3.08,11463.17,0.004492,0
1445817600,284.61,1196376.13,0.62,0,3.06,48955.12,0.004492,0
1445821200,285.28,856413.65,0.62,0,3.05,27437.12,0.004705,0.9191
1445824800,283.78,683975.32,0.62,0,3.1,6722.35,0.004705,0.003138
1445828400,284.1,712391.75,0.62,0,3.1,12166.74,0.004705,0
1445832000,281.7,2209672.26,0.62,0,3.08,9226.43,0.004705,0
1445835600,281.96,3096347.94,0.62,0,3.09,30136.05,0.004705,0
1445839200,282.84,566991.82,0.62,0,3.02,14779.47,0.004749,0.001852
1445842800,282.27,667723.45,0.62,0,3.06,7261.71,0.004749,0
1445846400,284.36,661019.58,0.62,0,3.07,3557.8,0.004749,0
1445850000,282.3,586291.99,0.62,0,3.07,9045.39,0.004749,0
1445853600,282.63,418153.68,0.62,0,3.05,11228.07,0.004749,0
1445857200,281.77,493526.35,0.62,0,3.07,6319.12,0.004749,0
1445860800,283.18,557327.92,0.62,0,3.05,9360.98,0.004749,0
1445864400,283.73,688227.86,0.62,0,3.1,38928.46,0.004749,0
1445868000,284.66,901196.36,0.62,0,3.06,11302.97,0.004749,0
1445871600,285.31,839697.31,0.62,0,3.09,4895.56,0.004749,0
1445875200,283.84,962864.58,0.65,428.09,3.1,7576.56,0.004434,0.001726
1445878800,283.99,376824.66,0.65,0,3.1,5701.02,0.004492,0
1445882400,284.25,538798.85,0.65,0,3.1,3128.87,0.004492,0
1445886000,283.73,1176093.94,0.65,0,3.06,16285.09,0.004492,0
1445889600,282.9,549242.92,0.706,616.24,3.06,37537.43,0.004492,0
1445893200,285.56,1031046.31,0.6627,100.01,3.09,7935.97,0.0051,0
1445896800,285.27,603292.02,0.6627,0,3.1,3331.15,0.0051,0
1445900400,284.62,420553.14,0.7498,45.79,3.08,4961.41,0.0051,0
1445904000,285.98,435789.75,0.71,109.08,3.08,8026.68,0.004492,0
1445907600,290.63,2636400.99,0.7012,146.3,3.09,21645.63,0.004492,0
1445911200,289.79,830281.08,0.7012,0,3.09,5510.46,0.004492,0
1445914800,290.72,1094061.96,0.8086,166.83,3.1,11034.66,0.004492,0
1445918400,286.65,1615745.79,0.8133,16.2,3.08,15899.98,0.004492,0
1445922000,288.19,460110.03,0.8,8.62,3.1,3016.49,0.004492,0
1445925600,291.2,936011.96,0.8,0,3.1,6850.26,0.004492,0
1445929200,288.9,650448.64,0.8,0,3.09,8394.65,0.00449,0
1445932800,289.85,1082564.3,0.7778,0,3.07,6827.87,0.00449,0
1445936400,288.99,486429.46,0.7778,0,3.1,5647.92,0.00449,0
1445940000,288.26,487903.68,0.7778,0,3.06,14940.88,0.00449,0
1445943600,289.83,543417.74,0.78,237,3.05,13335.41,0.00449,0
1445947200,290.53,1859470.03,0.8036,102.05,3.05,7235.74,0.004794,0
1445950800,293.94,3425410.58,0.8435,71.75,3.09,37909.03,0.004794,0
1445954400,295.59,2048341.98,0.85,27.75,3.1,10366.23,0.004794,0
1445958000,294.35,3322771.11,0.86,435.11,3.09,34978.86,0.004794,0
1445961600,295.13,960604.6,0.9009,337.79,3.09,8790.96,0.004794,0
1445965200,295.29,916980.48,0.8638,51.97,3.08,12914.68,0.004794,0
1445968800,294.3,1718722.33,0.83,20,3.06,28032.68,0.004794,0
1445972400,295.37,1402494.63,0.9033,0,3.09,12917.57,0.004794,0
1445976000,295.54,730107.01,0.9033,0,3.1,3322.3,0.004727,0.0008362
1445979600,295.16,694392.76,0.9033,0,3.1,5750.45,0.004727,0
1445983200,294.67,2147144.71,0.8,4,3.09,29348.54,0.004727,0
1445986800,295.01,518332.58,0.85,4.25,3.08,5442.86,0.004727,0
1445990400,295.96,541386.85,0.85,0,3.11,3801.1,0.004445,0
1445994000,300.36,1628650.07,0.7816,0.02985,3.11,11499.03,0.004445,0
1445997600,299.59,1248184.97,0.7816,0,3.08,25652.51,0.004445,0
1446001200,299.25,3172622.48,0.7816,0,3.1,28358.07,0.004445,0
1446004800,302.26,2397732.97,0.7816,0,3.09,7297.74,0.004445,0
1446008400,301.43,653620.17,0.7816,0,3.1,2898.58,0.004445,0
1446012000,300.7,1414558.81,0.7816,0,3.1,9559.47,0.009536,10.7
1446015600,300.24,540177.5,0.8071,0,3.09,3535.81,0.009536,0
1446019200,299.67,535731.55,0.8071,0,3.06,5427.21,0.004805,5
1446022800,301.89,1504120.64,0.8071,0,3.06,30348.38,0.004445,0
1446026400,300.73,1951809.33,0.8071,0,3.07,35803.89,0.004445,0
1446030000,302.02,1003584.74,0.8071,0,3.09,9425.19,0.004445,0
1446033600,302.64,823420.05,0.859,85.7,3.08,5779.76,0.004445,0
1446037200,303.23,1659665.77,0.845,199.39,3.09,9082.98,0.004445,0
1446040800,304.78,1615334.2,0.83,99.6,3.05,12998.38,0.004445,0
1446044400,306.11,2442021.51,0.82,180.9,3.09,14029.01,0.004445,0
1446048000,300.9,3796977.49,0.82,0,3.07,65700.22,0.004445,0
1446051600,298.9,1606403.58,0.82,0,3.09,7934.97,0.004445,0
1446055200,299,800517.04,0.86,91.94,3.07,5560.9,0.004445,0
1446058800,300.85,1765198.69,0.96,1204.84,3.08,3667.78,0.004445,0
1446062400,300.63,1340173.93,0.9291,1.1,3.08,3779.88,0.004445,0
1446066000,301.58,882857.19,1,1069.05,3.1,4582.3,0.004445,0
1446069600,301.98,1143949.27,0.99,1679.35,3.09,5388.75,0.004445,0
1446073200,304.07,648153.86,1,0,3.04,19830.02,0.004445,0
1446076800,302.33,863962.48,1,0,3.04,20499.97,0.004789,0.001704
1446080400,305.02,659464.66,1,86.45,3.04,17079.11,0.004757,0.947
1446084000,304.27,495645.69,1,13.53,3.04,9995.1,0.004522,0.1354
1446087600,306.43,1850718.89,1,0,3.09,59815.32,0.004522,0
1446091200,305.72,1347595.58,1,0,3.04,27339.72,0.004522,0
1446094800,307.62,1220813.94,1,0,3.06,19963.34,0.004522,0
1446098400,305.84,699066.63,1.35,0,3.04,23015.62,0.004522,0
1446102000,306.03,822509.06,1,0.0228,3.03,15965.44,0.004522,0
1446105600,305.74,781028.84,1.02,561.06,3.03,19354.17,0.004522,0
1446109200,306.71,1957986.86,0.99,0,3.05,36403.86,0.004454,1.74
1446112800,307.63,1385516.56,1.02,404.07,3.04,26091.82,0.004454,0
1446116400,308.99,1660496.14,0.9717,1.21,3.06,17864.97,0.004454,0
1446120000,309.31,1250113.16,1.03,52.52,3.03,10760.19,0.0046,0.573
1446123600,311.74,4062182.68,1.09,642.24,3.08,148872.14,0.0046,37.44
1446127200,313.55,2068282.48,1.17,1277.28,3.05,60961.81,0.004723,0
1446130800,314.2,1648765.57,1.19,646.39,3.08,12993.81,0.004723,0.1239
1446134400,317.49,3317658.9,1.2,718.71,3.07,59209.45,0.004445,0
1446138000,311.93,9125426.08,1.2,149.41,3.47,1314855.76,0.005499,1.74
1446141600,307.14,1761908.98,1.08,0,3.51,785326.98,0.004797,6.62
1446145200,310.32,1803102.48,1.08,0,3.71,760240.2,0.00484,5.54
1446148800,311.45,1279926.08,1.19,287.99,3.62,390590.21,0.00484,0
1446152400,312.47,791734.24,1.19,2.04,3.62,216602.81,0.004004,0
1446156000,313.11,920076.27,1.19,3,3.84,596287.77,0.004003,39.83
1446159600,312.67,1420896.58,1.12,91.7,3.79,252060.84,0.004576,20.5
1446163200,312.96,461907.67,1.2,36.02,3.66,145422.65,0.004576,188.08
1446166800,319.78,1650221.61,1.32,9.98,3.91,56009.45,0.004576,0
1446170400,323.43,4564321.42,1.2,944.36,3.7,146870.86,0.004576,1.56
1446174000,326.72,1737942.76,1.28,813.4,3.9,199255.96,0.004568,4.29
1446177600,330.03,3525542.63,1.34,1935.63,3.95,407240.99,0.004562,0.7295
1446181200,324.84,5371771.61,1.14,0,3.84,301768.89,0.004627,0.01838
1446184800,326.44,1384453.23,1.21,0,3.83,91808.56,0.004627,0
1446188400,332.68,2098960.85,1.21,0,3.96,186330.67,0.004731,0.003043
1446192000,329.46,2497132.14,1.14,231.29,3.9,145481.21,0.004731,0
1446195600,329.29,2398134.94,1.09,4.45,3.81,172883.01,0.004642,0.06811
1446199200,327.66,2455948.11,1.1,3.39,3.75,224686.06,0.004642,0
1446202800,322.82,1667325.77,1.05,6.54,3.69,90546.11,0.00525,1.28
1446206400,316.96,2648119.97,1.28,1.74,3.64,72190.04,0.00525,0
1446210000,316.31,3963534.11,1.01,0.03348,3.66,238567.9,0.005249,0
1446213600,322.31,1862316.65,1.01,1.78,3.78,102353.16,0.005249,0
1446217200,320.01,1462614.68,1.14,339.13,3.72,88781.97,0.00449,0.0357
1446220800,320.99,1072804.35,1.13,1.91,3.8,148046,0.004469,0.01657
1446224400,326.64,1860061.25,1.1,1.78,3.86,168559.98,0.004469,0
1446228000,326.19,1572128.31,0.9698,1.87,3.82,172037.98,0.004469,0
1446231600,323.78,1594669.63,1.05,2.63,3.8,70858.35,0.004469,0
1446235200,323.73,1133937.7,1.05,0.005044,3.68,149501.87,0.004469,0
1446238800,321.95,1804330.46,1.05,0,3.73,84704.48,0.004469,0
1446242400,321.86,605629.28,1.02,0.05178,3.8,53160.71,0.004469,0
1446246000,327.6,1402546.16,1.02,10.05,3.83,100924.61,0.004469,0
1446249600,331.27,1340180.65,0.94,291.25,3.82,31863.96,0.004469,0
1446253200,332.36,1531872.17,1.01,412.99,3.92,23563.9,0.00505,0
1446256800,330.55,606660.17,1.04,9.37,3.75,26414.49,0.00505,0
1446260400,329.09,709108.38,1.04,4.12,3.75,12189.08,0.00505,0
1446264000,326.73,2141872.38,0.9807,7.26,3.72,69366.86,0.00505,0
1446267600,325.55,797553.7,0.9577,0,3.7,27918.78,0.00505,0
1446271200,325.63,584016.65,0.9577,0,3.78,42042.1,0.00505,0
1446274800,326.98,340163.83,0.9577,0,3.73,24144.54,0.00505,0
1446278400,326.13,502996.76,0.9628,0,3.74,70643.66,0.00505,0
1446282000,324.41,185209.75,0.9618,0,3.75,24415.86,0.00505,0
1446285600,322.56,584276.15,0.9618,0,3.74,23023.69,0.004827,2.6
1446289200,321.84,983479.53,0.9399,2.38,3.76,51983.04,0.004888,0.1441
1446292800,323.17,630962.52,0.9655,2.25,3.75,31963.48,0.004769,1.19
1446296400,323.66,579109.23,0.9655,0,3.74,21707.13,0.004769,0
1446300000,324.14,820014.09,0.99,1.41,3.75,64659.47,0.004769,0
1446303600,318.37,2243202.09,0.99,0,3.69,52781.75,0.00505,0
1446307200,320.5,2468994.74,0.99,0,3.68,69395.09,0.00505,0
1446310800,318.63,1787329.42,0.9487,43.57,3.69,22568.5,0.005033,0
1446314400,307.87,5572998.48,0.93,7.36,3.54,198157.9,0.005033,0
1446318000,312.61,3364816.55,0.9087,0.4283,3.61,98940.94,0.005033,0
1446321600,309.94,1412381.36,0.9087,0,3.56,43993.26,0.005033,0
1446325200,310.53,2165014.21,0.8676,21.83,3.57,222185.38,0.0046,1.43
1446328800,312.59,1176647.19,0.8676,0,3.57,132209.13,0.0046,0
1446332400,311.68,1233568.44,0.8913,0.3017,3.57,64296.99,0.0046,0
1446336000,313.12,582335.38,0.8913,0,3.6,72319.53,0.0046,0
1446339600,315.41,464242.05,0.8913,0,3.68,26990.82,0.0046,0
1446343200,309.57,1170057.65,0.8913,0,3.58,30643.77,0.0046,0
